REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,SEX,SEX_LABEL,OC2,OC2_LABEL,TIME_PERIOD,VALUE
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_TOTAL,Total,2024,33.41
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_01,01 - Commissioned armed forces officers,2024,43.06
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_02,02 - Non-commissioned armed forces officers,2024,43.71
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_03,"03 - Armed forces occupations, other ranks",2024,40.03
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_11,"11 - Chief executives, senior officials and legislators",2024,41.17
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_12,12 - Administrative and commercial managers,2024,37.54
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_13,13 - Production and specialised services managers,2024,37.57
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_14,"14 - Hospitality, retail and other services managers",2024,45.37
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_21,21 - Science and engineering professionals,2024,35.11
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_22,22 - Health professionals,2024,31.95
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_23,23 - Teaching professionals,2024,31.03
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_24,24 - Business and administration professionals,2024,35.02
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_25,25 - Information and communications technology professionals,2024,34.22
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_26,"26 - Legal, social and cultural professionals",2024,31.58
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_31,31 - Science and engineering associate professionals,2024,36.69
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_32,32 - Health associate professionals,2024,30.96
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_33,33 - Business and administration associate professionals,2024,32.96
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_34,"34 - Legal, social, cultural and related associate professionals",2024,30.1
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_35,35 - Information and communications technicians,2024,34.14
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_41,41 - General and keyboard clerks,2024,28.27
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_42,42 - Customer services clerks,2024,30.43
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_43,43 - Numerical and material recording clerks,2024,32.34
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_44,44 - Other clerical support workers,2024,34.57
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_51,51 - Personal service workers,2024,31.89
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_52,52 - Sales workers,2024,29.67
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_53,53 - Personal care workers,2024,28.37
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_54,54 - Protective services workers,2024,40.58
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_61,61 - Market-oriented skilled agricultural workers,2024,41.91
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_62,"62 - Market-oriented skilled forestry, fishery and hunting workers",2024,35.67
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_71,"71 - Building and related trades workers, excluding electricians",2024,37.32
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_72,"72 - Metal, machinery and related trades workers",2024,36.55
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_73,73 - Handicraft and printing workers,2024,35.3
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_74,74 - Electrical and electronic trades workers,2024,36.21
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_75,"75 - Food processing, wood working, garment and other craft and related trades workers",2024,35.61
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_81,81 - Stationary plant and machine operators,2024,35.9
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_82,82 - Assemblers,2024,36.23
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_83,83 - Drivers and mobile plant operators,2024,37.13
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_91,91 - Cleaners and helpers,2024,24.94
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_92,"92 - Agricultural, forestry and fishery labourers",2024,28.14
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_93,"93 - Labourers in mining, construction, manufacturing and transport",2024,34.02
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_94,94 - Food preparation assistants,2024,30.51
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_95,95 - Street and related sales and service workers,2024,32.45
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_96,96 - Refuse workers and other elementary workers,2024,29.12
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_TOTAL,Total,2024,36.77
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_01,01 - Commissioned armed forces officers,2024,42.97
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_02,02 - Non-commissioned armed forces officers,2024,43.65
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_03,"03 - Armed forces occupations, other ranks",2024,40.85
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_11,"11 - Chief executives, senior officials and legislators",2024,43.41
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_12,12 - Administrative and commercial managers,2024,39.85
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_13,13 - Production and specialised services managers,2024,38.29
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_14,"14 - Hospitality, retail and other services managers",2024,48.02
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_21,21 - Science and engineering professionals,2024,36.97
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_22,22 - Health professionals,2024,37.19
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_23,23 - Teaching professionals,2024,32.43
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_24,24 - Business and administration professionals,2024,37.23
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_25,25 - Information and communications technology professionals,2024,34.89
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_26,"26 - Legal, social and cultural professionals",2024,34.9
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_31,31 - Science and engineering associate professionals,2024,37.24
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_32,32 - Health associate professionals,2024,35.33
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_33,33 - Business and administration associate professionals,2024,37.31
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_34,"34 - Legal, social, cultural and related associate professionals",2024,33.56
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_35,35 - Information and communications technicians,2024,34.44
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_41,41 - General and keyboard clerks,2024,31.69
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_42,42 - Customer services clerks,2024,33.2
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_43,43 - Numerical and material recording clerks,2024,35.8
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_44,44 - Other clerical support workers,2024,37.16
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_51,51 - Personal service workers,2024,35.42
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_52,52 - Sales workers,2024,33.62
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_53,53 - Personal care workers,2024,32.59
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_54,54 - Protective services workers,2024,41.96
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_61,61 - Market-oriented skilled agricultural workers,2024,45.23
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_62,"62 - Market-oriented skilled forestry, fishery and hunting workers",2024,36.15
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_71,"71 - Building and related trades workers, excluding electricians",2024,37.54
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_72,"72 - Metal, machinery and related trades workers",2024,36.69
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_73,73 - Handicraft and printing workers,2024,36.01
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_74,74 - Electrical and electronic trades workers,2024,36.28
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_75,"75 - Food processing, wood working, garment and other craft and related trades workers",2024,38.3
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_81,81 - Stationary plant and machine operators,2024,37.08
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_82,82 - Assemblers,2024,36.82
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_83,83 - Drivers and mobile plant operators,2024,37.49
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_91,91 - Cleaners and helpers,2024,30.3
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_92,"92 - Agricultural, forestry and fishery labourers",2024,30.06
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_93,"93 - Labourers in mining, construction, manufacturing and transport",2024,35.65
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_94,94 - Food preparation assistants,2024,34.06
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_95,95 - Street and related sales and service workers,2024,33.89
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_M,Male,OC2_ISCO08_96,96 - Refuse workers and other elementary workers,2024,31.8
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_TOTAL,Total,2024,29.46
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_02,02 - Non-commissioned armed forces officers,2024,45.12
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_11,"11 - Chief executives, senior officials and legislators",2024,34.09
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_12,12 - Administrative and commercial managers,2024,34.02
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_13,13 - Production and specialised services managers,2024,36.07
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_14,"14 - Hospitality, retail and other services managers",2024,42.11
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_21,21 - Science and engineering professionals,2024,30.74
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_22,22 - Health professionals,2024,29.91
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_23,23 - Teaching professionals,2024,30.39
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_24,24 - Business and administration professionals,2024,32.63
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_25,25 - Information and communications technology professionals,2024,30.98
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_26,"26 - Legal, social and cultural professionals",2024,28.89
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_31,31 - Science and engineering associate professionals,2024,32.38
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_32,32 - Health associate professionals,2024,28.83
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_33,33 - Business and administration associate professionals,2024,29.89
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_34,"34 - Legal, social, cultural and related associate professionals",2024,27.62
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_35,35 - Information and communications technicians,2024,32.26
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_41,41 - General and keyboard clerks,2024,27.51
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_42,42 - Customer services clerks,2024,29.24
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_43,43 - Numerical and material recording clerks,2024,28.9
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_44,44 - Other clerical support workers,2024,30.0
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_51,51 - Personal service workers,2024,28.79
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_52,52 - Sales workers,2024,27.82
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_53,53 - Personal care workers,2024,27.88
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_54,54 - Protective services workers,2024,34.64
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_61,61 - Market-oriented skilled agricultural workers,2024,36.69
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_62,"62 - Market-oriented skilled forestry, fishery and hunting workers",2024,
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_71,"71 - Building and related trades workers, excluding electricians",2024,31.94
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_72,"72 - Metal, machinery and related trades workers",2024,33.93
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_73,73 - Handicraft and printing workers,2024,33.82
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_74,74 - Electrical and electronic trades workers,2024,34.85
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_75,"75 - Food processing, wood working, garment and other craft and related trades workers",2024,31.76
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_81,81 - Stationary plant and machine operators,2024,32.58
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_82,82 - Assemblers,2024,34.25
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_83,83 - Drivers and mobile plant operators,2024,31.07
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_91,91 - Cleaners and helpers,2024,24.23
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_92,"92 - Agricultural, forestry and fishery labourers",2024,24.38
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_93,"93 - Labourers in mining, construction, manufacturing and transport",2024,29.71
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_94,94 - Food preparation assistants,2024,28.43
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_95,95 - Street and related sales and service workers,2024,26.94
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_96,96 - Refuse workers and other elementary workers,2024,21.53
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_03,"03 - Armed forces occupations, other ranks",2024,
AUT,Austria,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_F,Female,OC2_ISCO08_01,01 - Commissioned armed forces officers,2024,
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_TOTAL,Total,2024,35.0
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_01,01 - Commissioned armed forces officers,2024,40.95
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_02,02 - Non-commissioned armed forces officers,2024,38.91
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_03,"03 - Armed forces occupations, other ranks",2024,36.73
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_11,"11 - Chief executives, senior officials and legislators",2024,46.32
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_12,12 - Administrative and commercial managers,2024,37.95
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_13,13 - Production and specialised services managers,2024,41.41
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_14,"14 - Hospitality, retail and other services managers",2024,46.99
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_21,21 - Science and engineering professionals,2024,36.77
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_22,22 - Health professionals,2024,37.26
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_23,23 - Teaching professionals,2024,31.12
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_24,24 - Business and administration professionals,2024,38.51
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_25,25 - Information and communications technology professionals,2024,37.79
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_26,"26 - Legal, social and cultural professionals",2024,34.91
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_31,31 - Science and engineering associate professionals,2024,37.86
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_32,32 - Health associate professionals,2024,34.66
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_33,33 - Business and administration associate professionals,2024,36.23
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_34,"34 - Legal, social, cultural and related associate professionals",2024,31.71
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_35,35 - Information and communications technicians,2024,34.14
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_41,41 - General and keyboard clerks,2024,31.17
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_42,42 - Customer services clerks,2024,31.97
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_43,43 - Numerical and material recording clerks,2024,34.37
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_44,44 - Other clerical support workers,2024,32.49
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_51,51 - Personal service workers,2024,32.61
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_52,52 - Sales workers,2024,32.39
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_53,53 - Personal care workers,2024,28.47
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_54,54 - Protective services workers,2024,36.77
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_61,61 - Market-oriented skilled agricultural workers,2024,46.9
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_62,"62 - Market-oriented skilled forestry, fishery and hunting workers",2024,44.52
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_63,"63 - Subsistence farmers, fishers, hunters and gatherers",2024,
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_71,"71 - Building and related trades workers, excluding electricians",2024,38.84
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_72,"72 - Metal, machinery and related trades workers",2024,36.5
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_73,73 - Handicraft and printing workers,2024,37.48
BEL,Belgium,A,Annual,HOW_TEMP_NB,Average weekly hours actually worked per employed person,SEX_T,Total,OC2_ISCO08_74,74 - Electrical and electronic trades workers,2024,38.15
